left_rid,right_rid,left_title,right_title,human_decision,fuzzy_score,jev_score,material_diffs,rule_reason
30436,204222472,Olympus DS40 Digital Voice Recorder - DS40R,Olympus VN-4100PC 256MB Digital Voice Recorder - 141927,,0.3735454545454545,,,rules did not resolve
30585,204206936,Panasonic Expandable Digital Cordless DECT 6.0 Phone System - KXTG1032S,Panasonic KX-TG1034S DECT 6.0 Cordless Phone - KX-TG1034S,,0.44513888888888875,,,rules did not resolve
30590,90138537,Panasonic 2 Line Integrated Corded Phone System - KXTSC14B,Panasonic KX-TSC14B Corded Telephone,,0.7208897485493231,,quantity differs (1 vs 2),rules did not resolve
30590,90105056,Panasonic 2 Line Integrated Corded Phone System - KXTSC14B,Panasonic KX-TS208W Corded Phone,,0.29500000000000004,,quantity differs (1 vs 2),rules did not resolve
30590,90128649,Panasonic 2 Line Integrated Corded Phone System - KXTSC14B,Panasonic KX-TS3282B Corded Phone,,0.286868131868132,,quantity differs (1 vs 2),rules did not resolve
30590,90104307,Panasonic 2 Line Integrated Corded Phone System - KXTSC14B,Panasonic KX-TS108W Corded Phone,,0.29500000000000004,,,rules did not resolve
30591,204939361,Audiovox XpressEZ XM Satellite Radio Receiver - XMCK5P,Audiovox Satellite Radio Tuner,,0.6169642857142857,,,rules did not resolve
30591,204860316,Audiovox XpressEZ XM Satellite Radio Receiver - XMCK5P,Audiovox Xpress R XM Radio Receiver with Vehicle Kit XMCK20P,,0.33070175438596494,,one title looks like a bundle/kit,rules did not resolve
30593,204939361,Audiovox XpressR XM Satellite Radio Receiver - XMCK20P,Audiovox Satellite Radio Tuner,,0.6169642857142857,,,rules did not resolve
30593,204849801,Audiovox XpressR XM Satellite Radio Receiver - XMCK20P,Audiovox XMCK5P EXPRESSEZ Satellite Radio - XMCK5P,,0.3266304347826088,,,rules did not resolve
30594,204939361,Audiovox Commander MT XM Satellite Radio Receiver - XMRVRFM002,Audiovox Satellite Radio Tuner,,0.6967391304347826,,,rules did not resolve
30594,204849801,Audiovox Commander MT XM Satellite Radio Receiver - XMRVRFM002,Audiovox XMCK5P EXPRESSEZ Satellite Radio - XMCK5P,,0.2814518633540374,,,rules did not resolve
30734,202973389,Tech Craft Veneto Series Black TV Stand - ABS60BK,Techcraft Veneto Series ABS32 TV Stand,,0.35344827586206895,,,rules did not resolve
30939,201692660,Canon Color Image Silver Scanner - 8800F,"Canon Ink Cartridge For PIXMA iP1600, iP6210D and iP6220D Printers - 0617B002",,0.3020557029177719,,one title looks like an accessory,rules did not resolve
30957,200924629,Linksys Wireless-G Broadband Router - WRT54GL,Linksys WRV54G Wireless-G VPN Broadband Router,,0.45144230769230764,,,rules did not resolve
31014,204587909,Universal RF Base Station - MRF260,Universal Remote Control MRF-350 Addressable Narrow Band RF Base Station with RFX-250 Antenna,,0.29340317629787804,,one title looks like an accessory,rules did not resolve
31014,201701865,Universal RF Base Station - MRF260,Peerless Universal Tilt Wall Mount,,0.33872549019607845,,one title looks like an accessory,rules did not resolve
31176,203340806,Sony White Cybershot T Series Digital Camera Jacket Case With Stylus - LCJTHCW,Sony LCS-CSH Soft Camera Case - LCSCSH,,0.5964285714285714,,,rules did not resolve
31176,90148541,Sony White Cybershot T Series Digital Camera Jacket Case With Stylus - LCJTHCW,Sony LCS Soft Carrying Case - LCSCST,,0.5021303258145363,,,rules did not resolve
31284,204049534,Omnimount 42' - 63' Wishbone Cantilever Extra Large Flat Panel TV Silver Wall Mount - UCLXB,OmniMount Wishbone Large/X-Large Premium Cantilever Mount and Universal Adapter - UCL-XB,,0.5052234824349009,,,rules did not resolve
31284,90140203,Omnimount 42' - 63' Wishbone Cantilever Extra Large Flat Panel TV Silver Wall Mount - UCLXB,OmniMount TV Top Shelf Mount,,0.48901151988108515,,,rules did not resolve
31332,203086857,Sony Universal Remote Control - RMEZ4,Sony Remote Control - RMV310,,0.39532967032967026,,,rules did not resolve
31397,202870172,Garmin Replacement USB Cable - 0101072301,Garmin USB Cable - 010-10723-01,,0.3701388888888889,,,rules did not resolve
31397,202870173,Garmin Replacement USB Cable - 0101072301,Garmin Leather GPS Case,,0.3546875,,,rules did not resolve
31397,204297424,Garmin Replacement USB Cable - 0101072301,Garmin Portable Friction Mount,,0.3018485915492957,,,rules did not resolve
31414,90120953,Sanus 15' - 32' Flat Panel TV Black Wall Mount - MF209B1,Sanus Flat Panel TV Wall Mount - VMF,,0.7079738562091503,,,rules did not resolve
31414,90139261,Sanus 15' - 32' Flat Panel TV Black Wall Mount - MF209B1,Sanus Flat Panel TV Wall Mount - VM1B,,0.4496989966555184,,,rules did not resolve
31414,90145584,Sanus 15' - 32' Flat Panel TV Black Wall Mount - MF209B1,Sanus Flat Panel TV Wall Mount - VM400B,,0.4391821899136755,,,rules did not resolve
31414,90145561,Sanus 15' - 32' Flat Panel TV Black Wall Mount - MF209B1,Sanus Flat Panel TV Wall Mount - VM400S,,0.433805845827654,,,rules did not resolve
31414,90131941,Sanus 15' - 32' Flat Panel TV Black Wall Mount - MF209B1,Sanus Flat Panel TV Wall Mount - VMPL50-B,,0.41581241397391366,,,rules did not resolve
31414,202827715,Sanus 15' - 32' Flat Panel TV Black Wall Mount - MF209B1,Sanus VisionMount Tilting Flat Panel TV Wall Mount - MT25-B1,,0.3331405436668594,,,rules did not resolve
31596,204587971,Nikon VR 55-200MM Zoom-Nikkor Lens Accessory - 2166,Nikon 55-200mm f/4-5.6G ED IF AF-S DX VR Zoom Telephoto Nikkor Lens - Niko_216687518,,0.51789417989418,,quantity differs (6 vs 1),rules did not resolve
31596,204587803,Nikon VR 55-200MM Zoom-Nikkor Lens Accessory - 2166,Nikon 18-200mm 3.5-5.6 G ED DX AFS VR Zoom Wide Angle Nikkor Lens - Niko_215930348,,0.4089755639097744,,quantity differs (6 vs 1),rules did not resolve
31596,203340555,Nikon VR 55-200MM Zoom-Nikkor Lens Accessory - 2166,Nikon 55-200mm f/4-5.6G ED AF-S DX Telephoto Zoom Lens - 55200MMLENS,,0.4624778858911986,,quantity differs (6 vs 28),rules did not resolve
31596,203396327,Nikon VR 55-200MM Zoom-Nikkor Lens Accessory - 2166,Nikon Nikkor 70-300mm f/4.5-5.6G ED-IF AF-S VR Telephoto Zoom Lens - 2161,,0.4139400921658986,,quantity differs (6 vs 1),rules did not resolve
31813,204791586,Kenwood Sirius Radio Translator For In-Dash Head Units - KCASR50,Kenwood iPod Direct Cable - kcaip200,,0.31250000000000006,,one title looks like an accessory,rules did not resolve
31813,203308084,Kenwood Sirius Radio Translator For In-Dash Head Units - KCASR50,Directed Electronics Sportster 4 Sirius Satellite Radio Receiver - SP4TK1,,0.33167883211678834,,,rules did not resolve
31813,203388612,Kenwood Sirius Radio Translator For In-Dash Head Units - KCASR50,Directed Electronics Starmate 4 Sirius Satellite Radio Receiver - ST4TK1,,0.32367647058823534,,,rules did not resolve
31813,203025446,Kenwood Sirius Radio Translator For In-Dash Head Units - KCASR50,Kenwood KCA-IP500 iPod Interface/Controller - KCAIP500,,0.3319007263922519,,,rules did not resolve
31813,204791643,Kenwood Sirius Radio Translator For In-Dash Head Units - KCASR50,Kenwood iPod-Video Direct Adapter - KCAiP300V,,0.32071277346506705,,quantity differs (1 vs 2); one title looks like an accessory,rules did not resolve
31887,203151930,Delonghi Coffee Maker In Black - DCF212T,DeLonghi 4-Cup Drip Coffee Makers,,0.5142123287671233,,,rules did not resolve
31887,201959840,Delonghi Coffee Maker In Black - DCF212T,"DeLonghi DC50B Twenty Four Seven Drip Coffee Maker, Black",,0.5533115671641792,,,rules did not resolve
31887,203151779,Delonghi Coffee Maker In Black - DCF212T,DeLonghi 6-pc. Replacement Filters for Deep Fryer,,0.34533707865168545,,one title looks like an accessory,rules did not resolve
31970,205145879,Nikon D300 Digital SLR Digital Camera - D300BODY,Nikon Digital Camera Leather Case - 5811,,0.5057184750733138,,one title looks like an accessory,rules did not resolve
32005,202899998,Panasonic Outdoor Network Camera - BBHCM331A,Panasonic BB-HCM331A Outdoor Network Camera with 2-Way Audio,,0.8638461538461539,,quantity differs (10 vs 1),rules did not resolve
32005,202900002,Panasonic Outdoor Network Camera - BBHCM331A,Panasonic BL-C1A Network Camera,,0.3736796536796537,,quantity differs (10 vs 1),rules did not resolve
32017,202916547,Microsoft Office Standard 2007 - 02107746,Microsoft Office 2007 Standard - 021-07746,,0.5346600688468159,,,rules did not resolve
32022,204363358,Sony Bluetooth Adaptor/Portable Transmitter - TMRBT10,SONY STEREO BLUETOOTH HEADSET *NIC* - TMRBT10/TMRBT10A,,0.6504761904761904,,,rules did not resolve
32027,204559209,Panasonic 27' Stainless Steel Microwave Trim Kit - TK903SS,Panasonic NNSD767S 1.6 cu. ft. Stainless Steel Countertop Microwave Oven,,0.2796781260532524,,one title looks like a bundle/kit,rules did not resolve
32027,204559211,Panasonic 27' Stainless Steel Microwave Trim Kit - TK903SS,Panasonic 2.2 cu. ft. Stainless Steel Luxury Full Size Countertop Microwave Oven - NNSD967SS,,0.28720044350740437,,one title looks like a bundle/kit,rules did not resolve
32033,204465488,Jabra Black Bluetooth Headset - BT5010,GN Jabra BT5010 Wireless Earset,,0.8099619625403245,,,rules did not resolve
32059,205131849,Unreal Tournament III Video Game For The Sony PS3 - UNREALPS3,Unreal Tournament III - 26991,,0.5814102564102565,,,rules did not resolve
32228,203136113,LG DLEX8377NM Navy Blue XL Capacity Electric SteamDryer - DLEX8377BLUE,LG Navy Blue SteamWasher 27',,0.4312342296878379,,,rules did not resolve
32314,204679144,Altec Lansing Orbit-MP3 Portable Audio System - IM207,Altec Lansing inMotion iM600 Portable Audio Speaker System - IM600,,0.37725744843391906,,,rules did not resolve
32322,202592070,Fellowes Personal Powershred Shredder - SB97CS,Fellowes Powershred Personal W11C Shredder - 30100,,0.41011379551820726,,,rules did not resolve
32384,202989028,Logitech QuickCam Communicate STX - 961464,"Logitech QuickCam Communicate STX Webcam - Black, Charcoal - 961464-0403",,0.8636816170555107,,quantity differs (640 vs 1),rules did not resolve
32395,203136113,LG WM3988HWA 4.2 Cu Ft White Full Size SteamWasher And Dryer Combo - WM3988WH,LG Navy Blue SteamWasher 27',,0.4234709193245779,,one title looks like a bundle/kit,rules did not resolve
32395,203131413,LG WM3988HWA 4.2 Cu Ft White Full Size SteamWasher And Dryer Combo - WM3988WH,LG Electronics 24' Washer/Dryer Combo: White,,0.37264705882352944,,,rules did not resolve
32416,203087319,GE Amplified Quantum Antenna - TV24775,GE Pre-Amplifier for Stereo Turntable - 23292,,0.3583734939759037,,,rules did not resolve
32431,202827677,Peerless 42' - 71' Articulating Flat Panel TV Silver Dual Wall Arm Mount - PLAV70UNLPS,Peerless PLAV70-UNLP-S Articulating Dual-Arm with Vertical Adjustment - PLAV70 UNLPS,,0.7446858864027539,,one title looks like an accessory,rules did not resolve
32431,201701865,Peerless 42' - 71' Articulating Flat Panel TV Silver Dual Wall Arm Mount - PLAV70UNLPS,Peerless Universal Tilt Wall Mount,,0.4734284343734295,,,rules did not resolve
